x,y,h,w,reward,aspect-ratio,overlap,outrange,area_diff
200,149,100,100,-80280.0,0.0,-80280,0,0.0
200,148,100,100,-80204.0,0.0,-80204,0,0.0
200,147,100,100,-80128.0,0.0,-80128,0,0.0
200,146,100,100,-79876.0,0.0,-79876,0,0.0
200,146,99,100,-81000.0,-800.0,-79800,0,-400.0
200,146,98,100,-82596.0,-2384.0,-79412,0,-800.0
200,146,97,100,-84176.0,-3952.0,-79024,0,-1200.0
200,146,97,100,-83788.0,-3952.0,-78636,0,-1200.0
200,146,97,100,-83300.0,-3952.0,-78148,0,-1200.0
200,146,97,100,-83188.0,-3952.0,-78036,0,-1200.0
200,146,97,100,-82804.0,-3952.0,-77652,0,-1200.0
200,146,97,100,-82240.0,-3952.0,-77088,0,-1200.0
200,146,97,100,-81676.0,-3952.0,-76524,0,-1200.0
200,146,97,100,-80932.0,-3952.0,-75780,0,-1200.0
200,146,97,100,-80368.0,-3952.0,-75216,0,-1200.0
200,146,97,100,-80056.0,-3952.0,-74904,0,-1200.0
200,146,97,100,-79744.0,-3952.0,-74592,0,-1200.0
200,146,97,100,-79432.0,-3952.0,-74280,0,-1200.0
200,146,97,100,-79432.0,-3952.0,-74280,0,-1200.0
200,146,97,100,-79432.0,-3952.0,-74280,0,-1200.0
200,146,97,100,-79692.0,-3952.0,-74540,0,-1200.0
200,146,97,100,-79692.0,-3952.0,-74540,0,-1200.0
200,146,97,100,-79692.0,-3952.0,-74540,0,-1200.0
200,146,97,100,-79376.0,-3952.0,-74224,0,-1200.0
200,146,97,100,-79260.0,-3952.0,-74108,0,-1200.0
200,146,97,100,-78944.0,-3952.0,-73792,0,-1200.0
200,146,97,100,-78628.0,-3952.0,-73476,0,-1200.0
200,146,97,100,-78132.0,-3952.0,-72980,0,-1200.0
200,146,98,100,-75848.0,-2384.0,-72664,0,-800.0
200,146,99,100,-74180.0,-800.0,-72980,0,-400.0
200,146,100,100,-73096.0,0.0,-73096,0,0.0
200,146,101,100,-73812.0,0.0,-73412,0,-400.0
