x,y,h,w,reward,aspect-ratio,overlap,outrange,area_diff
201,150,90,90,-81480.0,-800.0,-80280,0,-400.0
202,150,90,90,-81404.0,-800.0,-80204,0,-400.0
203,150,90,90,-81328.0,-800.0,-80128,0,-400.0
204,150,90,90,-81076.0,-800.0,-79876,0,-400.0
205,150,90,90,-81000.0,-800.0,-79800,0,-400.0
206,150,90,90,-80612.0,-800.0,-79412,0,-400.0
207,150,90,90,-80224.0,-800.0,-79024,0,-400.0
207,151,90,90,-79836.0,-800.0,-78636,0,-400.0
207,152,90,90,-79348.0,-800.0,-78148,0,-400.0
207,152,90,90,-79236.0,-800.0,-78036,0,-400.0
207,153,90,90,-78852.0,-800.0,-77652,0,-400.0
207,154,90,90,-78288.0,-800.0,-77088,0,-400.0
207,155,90,90,-77724.0,-800.0,-76524,0,-400.0
207,156,90,90,-76980.0,-800.0,-75780,0,-400.0
207,157,90,90,-76416.0,-800.0,-75216,0,-400.0
207,158,90,90,-76104.0,-800.0,-74904,0,-400.0
207,159,90,90,-75792.0,-800.0,-74592,0,-400.0
207,160,90,90,-75480.0,-800.0,-74280,0,-400.0
207,161,90,90,-75480.0,-800.0,-74280,0,-400.0
207,162,90,90,-75480.0,-800.0,-74280,0,-400.0
207,163,90,90,-75480.0,-800.0,-74280,0,-400.0
207,164,90,90,-75350.0,-800.0,-74150,0,-400.0
207,165,90,90,-75220.0,-800.0,-74020,0,-400.0
207,166,90,90,-74784.0,-800.0,-73584,0,-400.0
207,167,90,90,-74552.0,-800.0,-73352,0,-400.0
207,168,90,90,-74124.0,-800.0,-72924,0,-400.0
207,169,90,90,-73700.0,-800.0,-72500,0,-400.0
207,170,90,90,-73100.0,-800.0,-71900,0,-400.0
207,171,90,90,-72684.0,-800.0,-71484,0,-400.0
207,172,90,90,-72860.0,-800.0,-71660,0,-400.0
207,173,90,90,-72832.0,-800.0,-71632,0,-400.0
207,174,90,90,-72874.0,-800.0,-71674,0,-400.0
207,175,90,90,-72516.0,-800.0,-71316,0,-400.0
207,174,90,90,-73382.0,-800.0,-72182,0,-400.0
207,175,90,90,-73200.0,-800.0,-72000,0,-400.0
207,176,90,90,-72960.0,-800.0,-71760,0,-400.0
207,177,90,90,-72770.0,-800.0,-71570,0,-400.0
207,178,90,90,-72160.0,-800.0,-70960,0,-400.0
207,178,90,90,-72080.0,-800.0,-70880,0,-400.0
207,179,90,90,-71470.0,-800.0,-70270,0,-400.0
207,180,90,90,-70860.0,-800.0,-69660,0,-400.0
207,181,90,90,-70250.0,-800.0,-69050,0,-400.0
207,182,90,90,-69550.0,-800.0,-68350,0,-400.0
207,182,90,91,-70338.0,-800.0,-68778,0,-760.0
207,183,90,91,-69906.0,-800.0,-68346,0,-760.0
