x,y,h,w,reward,aspect-ratio,overlap,outrange,area_diff
200,150,62,63,-56416.0,-1248.0,-54792,0,-376.0
200,150,61,63,-56584.0,-1744.0,-54212,0,-628.0
200,150,60,63,-56752.0,-2240.0,-53632,0,-880.0
200,150,59,63,-57216.0,-3208.0,-52876,0,-1132.0
200,150,58,63,-57840.0,-4160.0,-52296,0,-1384.0
200,150,57,63,-57992.0,-4640.0,-51716,0,-1636.0
200,150,56,63,-58144.0,-5120.0,-51136,0,-1888.0
200,150,55,63,-58736.0,-6040.0,-50556,0,-2140.0
200,149,55,63,-58560.0,-6040.0,-50380,0,-2140.0
200,148,55,63,-58760.0,-6040.0,-50580,0,-2140.0
200,148,54,63,-59340.0,-6944.0,-50004,0,-2392.0
200,148,53,63,-59300.0,-7408.0,-49248,0,-2644.0
200,148,52,63,-59676.0,-8288.0,-48492,0,-2896.0
200,148,51,63,-59946.0,-9152.0,-47646,0,-3148.0
200,148,50,63,-59800.0,-9600.0,-46800,0,-3400.0
200,147,50,63,-59700.0,-9600.0,-46700,0,-3400.0
200,146,50,63,-59600.0,-9600.0,-46600,0,-3400.0
200,145,50,63,-59500.0,-9600.0,-46500,0,-3400.0
200,144,50,63,-59600.0,-9600.0,-46600,0,-3400.0
200,143,50,63,-59700.0,-9600.0,-46700,0,-3400.0
200,142,50,63,-59700.0,-9600.0,-46700,0,-3400.0
200,141,50,63,-59800.0,-9600.0,-46800,0,-3400.0
200,140,50,63,-59800.0,-9600.0,-46800,0,-3400.0
200,139,50,63,-59800.0,-9600.0,-46800,0,-3400.0
200,139,50,64,-60000.0,-9600.0,-47200,0,-3200.0
200,138,50,64,-59800.0,-9600.0,-47000,0,-3200.0
200,137,50,64,-59600.0,-9600.0,-46800,0,-3200.0
200,136,50,64,-59400.0,-9600.0,-46600,0,-3200.0
200,135,50,64,-59200.0,-9600.0,-46400,0,-3200.0
200,134,50,64,-59400.0,-9600.0,-46600,0,-3200.0
200,134,50,63,-59400.0,-9600.0,-46400,0,-3400.0
200,133,50,63,-59384.0,-9600.0,-46384,0,-3400.0
200,132,50,63,-59142.0,-9600.0,-46142,0,-3400.0
200,131,50,63,-59152.0,-9600.0,-46152,0,-3400.0
200,130,50,63,-58810.0,-9600.0,-45810,0,-3400.0
200,130,50,63,-58684.0,-9600.0,-45684,0,-3400.0
200,129,50,63,-58342.0,-9600.0,-45342,0,-3400.0
200,128,50,63,-58000.0,-9600.0,-45000,0,-3400.0
200,127,50,63,-57784.0,-9600.0,-44784,0,-3400.0
200,126,50,63,-57442.0,-9600.0,-44442,0,-3400.0
200,125,50,63,-57100.0,-9600.0,-44100,0,-3400.0
200,124,50,63,-56758.0,-9600.0,-43758,0,-3400.0
200,123,50,63,-56506.0,-9600.0,-43506,0,-3400.0
200,122,50,63,-56380.0,-9600.0,-43380,0,-3400.0
200,121,50,63,-56128.0,-9600.0,-43128,0,-3400.0
