x,y,h,w,reward,aspect-ratio,overlap,outrange,area_diff
201,150,63,63,-55672.0,-248.0,-55548,0,-124.0
202,150,63,63,-55848.0,-248.0,-55724,0,-124.0
203,150,63,63,-56024.0,-248.0,-55900,0,-124.0
204,150,63,63,-56200.0,-248.0,-56076,0,-124.0
205,150,63,63,-56200.0,-248.0,-56076,0,-124.0
206,150,63,63,-56392.0,-248.0,-56268,0,-124.0
207,150,63,63,-56572.0,-248.0,-56448,0,-124.0
208,150,63,63,-56376.0,-248.0,-56252,0,-124.0
209,150,63,63,-56552.0,-248.0,-56428,0,-124.0
210,150,63,63,-56728.0,-248.0,-56604,0,-124.0
211,150,63,63,-56728.0,-248.0,-56604,0,-124.0
212,150,63,63,-56932.0,-248.0,-56808,0,-124.0
213,150,63,63,-56932.0,-248.0,-56808,0,-124.0
214,150,63,63,-57112.0,-248.0,-56988,0,-124.0
213,150,63,63,-57292.0,-248.0,-57168,0,-124.0
214,150,63,63,-57472.0,-248.0,-57348,0,-124.0
215,150,63,63,-57401.0,-248.0,-57277,0,-124.0
216,150,63,63,-57332.0,-248.0,-57208,0,-124.0
217,150,63,63,-57265.0,-248.0,-57141,0,-124.0
218,150,63,63,-57200.0,-248.0,-57076,0,-124.0
219,150,63,63,-56840.0,-248.0,-56716,0,-124.0
220,150,63,63,-56659.0,-248.0,-56535,0,-124.0
221,150,63,63,-56473.0,-248.0,-56349,0,-124.0
222,150,63,63,-56288.0,-248.0,-56164,0,-124.0
223,150,63,63,-56016.0,-248.0,-55892,0,-124.0
224,150,63,63,-55744.0,-248.0,-55620,0,-124.0
225,150,63,63,-55472.0,-248.0,-55348,0,-124.0
226,150,63,63,-55074.0,-248.0,-54950,0,-124.0
226,150,63,64,-55585.0,-256.0,-55457,0,-128.0
226,150,63,65,-56341.0,-256.0,-55961,0,-380.0
226,150,63,66,-57098.0,-256.0,-56466,0,-632.0
226,149,63,66,-57098.0,-256.0,-56466,0,-632.0
226,149,63,67,-57853.0,-760.0,-56969,0,-884.0
226,148,63,67,-57853.0,-760.0,-56969,0,-884.0
226,148,63,68,-58961.0,-1264.0,-57825,0,-1136.0
226,147,63,68,-58961.0,-1264.0,-57825,0,-1136.0
226,147,63,69,-59943.0,-1264.0,-58555,0,-1388.0
227,147,63,69,-59691.0,-1264.0,-58303,0,-1388.0
228,147,63,69,-59208.0,-1264.0,-57820,0,-1388.0
229,147,63,69,-58727.0,-1264.0,-57339,0,-1388.0
230,147,63,69,-58248.0,-1264.0,-56860,0,-1388.0
231,147,63,69,-57771.0,-1264.0,-56383,0,-1388.0
232,147,63,69,-57296.0,-1264.0,-55908,0,-1388.0
233,147,63,69,-56823.0,-1264.0,-55435,0,-1388.0
234,147,63,69,-56352.0,-1264.0,-54964,0,-1388.0
235,147,63,69,-55983.0,-1264.0,-54595,0,-1388.0
236,147,63,69,-55394.0,-1264.0,-54006,0,-1388.0
237,147,63,69,-54809.0,-1264.0,-53421,0,-1388.0
238,147,63,69,-54228.0,-1264.0,-52840,0,-1388.0
239,147,63,69,-53651.0,-1264.0,-52263,0,-1388.0
240,147,63,69,-53078.0,-1264.0,-51690,0,-1388.0
241,147,63,69,-52509.0,-1264.0,-51121,0,-1388.0
242,147,63,69,-51944.0,-1264.0,-50556,0,-1388.0
243,147,63,69,-51383.0,-1264.0,-49995,0,-1388.0
244,147,63,69,-50826.0,-1264.0,-49438,0,-1388.0
245,147,63,69,-50472.0,-1264.0,-49084,0,-1388.0
246,147,63,69,-50022.0,-1264.0,-48634,0,-1388.0
247,147,63,69,-49474.0,-1264.0,-48086,0,-1388.0
248,147,63,69,-48930.0,-1264.0,-47542,0,-1388.0
249,147,63,69,-48390.0,-1264.0,-47002,0,-1388.0
250,147,63,69,-47854.0,-1264.0,-46466,0,-1388.0
251,147,63,69,-47322.0,-1264.0,-45934,0,-1388.0
252,147,63,69,-46794.0,-1264.0,-45406,0,-1388.0
253,147,63,69,-46270.0,-1264.0,-44882,0,-1388.0
254,147,63,69,-45853.0,-1264.0,-44465,0,-1388.0
255,147,63,69,-45336.0,-1264.0,-43948,0,-1388.0
256,147,63,69,-44823.0,-1264.0,-43435,0,-1388.0
257,147,63,69,-44314.0,-1264.0,-42926,0,-1388.0
258,147,63,69,-43809.0,-1264.0,-42421,0,-1388.0
259,147,63,69,-43182.0,-1264.0,-41794,0,-1388.0
260,147,63,69,-42685.0,-1264.0,-41297,0,-1388.0
201,150,63,63,-55672.0,-248.0,-55548,0,-124.0
202,150,63,63,-55848.0,-248.0,-55724,0,-124.0
202,151,63,63,-56024.0,-248.0,-55900,0,-124.0
203,151,63,63,-56200.0,-248.0,-56076,0,-124.0
204,151,63,63,-56376.0,-248.0,-56252,0,-124.0
205,151,63,63,-56552.0,-248.0,-56428,0,-124.0
206,151,63,63,-56728.0,-248.0,-56604,0,-124.0
207,151,63,63,-56904.0,-248.0,-56780,0,-124.0
208,151,63,63,-57080.0,-248.0,-56956,0,-124.0
209,151,63,63,-57256.0,-248.0,-57132,0,-124.0
210,151,63,63,-57432.0,-248.0,-57308,0,-124.0
211,151,63,63,-57608.0,-248.0,-57484,0,-124.0
212,151,63,63,-57432.0,-248.0,-57308,0,-124.0
212,151,64,63,-58192.0,-256.0,-58064,0,-128.0
213,151,64,63,-58242.0,-256.0,-58114,0,-128.0
213,151,64,64,-59440.0,-768.0,-59056,0,-384.0
213,151,64,65,-60030.0,-768.0,-59390,0,-640.0
213,152,64,65,-59948.0,-768.0,-59308,0,-640.0
213,152,64,66,-60886.0,-1280.0,-59990,0,-896.0
213,152,64,67,-61822.0,-1792.0,-60670,0,-1152.0
213,152,64,68,-62756.0,-1792.0,-61348,0,-1408.0
213,152,64,69,-63688.0,-1792.0,-62024,0,-1664.0
213,152,64,70,-64618.0,-2304.0,-62698,0,-1920.0
213,152,64,71,-65458.0,-2816.0,-63282,0,-2176.0
213,152,63,71,-64588.0,-1768.0,-62696,0,-1892.0
213,152,63,70,-63668.0,-1264.0,-62028,0,-1640.0
213,152,63,71,-64404.0,-1768.0,-62512,0,-1892.0
213,152,63,72,-65138.0,-2272.0,-62994,0,-2144.0
213,152,63,73,-65870.0,-2272.0,-63474,0,-2396.0
213,152,63,74,-66600.0,-2272.0,-63952,0,-2648.0
214,152,63,74,-66350.0,-2272.0,-63702,0,-2648.0
215,152,63,74,-65954.0,-2272.0,-63306,0,-2648.0
216,152,63,74,-65560.0,-2272.0,-62912,0,-2648.0
217,152,63,74,-65045.0,-2272.0,-62397,0,-2648.0
218,152,63,74,-64560.0,-2272.0,-61912,0,-2648.0
219,152,63,74,-64053.0,-2272.0,-61405,0,-2648.0
220,152,63,74,-63550.0,-2272.0,-60902,0,-2648.0
221,152,63,74,-63337.0,-2272.0,-60689,0,-2648.0
222,152,63,74,-62840.0,-2272.0,-60192,0,-2648.0
223,152,63,74,-62347.0,-2272.0,-59699,0,-2648.0
224,152,63,74,-61858.0,-2272.0,-59210,0,-2648.0
224,152,63,74,-61591.0,-2272.0,-58943,0,-2648.0
225,152,63,74,-61108.0,-2272.0,-58460,0,-2648.0
226,152,63,74,-60854.0,-2272.0,-58206,0,-2648.0
227,152,63,74,-60377.0,-2272.0,-57729,0,-2648.0
228,152,63,74,-59904.0,-2272.0,-57256,0,-2648.0
229,152,63,74,-59435.0,-2272.0,-56787,0,-2648.0
230,152,63,74,-58970.0,-2272.0,-56322,0,-2648.0
231,152,63,74,-58383.0,-2272.0,-55735,0,-2648.0
232,152,63,74,-57800.0,-2272.0,-55152,0,-2648.0
233,152,63,74,-57221.0,-2272.0,-54573,0,-2648.0
234,152,63,74,-56646.0,-2272.0,-53998,0,-2648.0
235,152,63,74,-56075.0,-2272.0,-53427,0,-2648.0
236,152,63,74,-55508.0,-2272.0,-52860,0,-2648.0
237,152,63,74,-54945.0,-2272.0,-52297,0,-2648.0
238,152,63,74,-54386.0,-2272.0,-51738,0,-2648.0
239,152,63,74,-54081.0,-2272.0,-51433,0,-2648.0
240,152,63,74,-53528.0,-2272.0,-50880,0,-2648.0
241,152,63,74,-52979.0,-2272.0,-50331,0,-2648.0
242,152,63,74,-52434.0,-2272.0,-49786,0,-2648.0
243,152,63,74,-51893.0,-2272.0,-49245,0,-2648.0
244,152,63,74,-51356.0,-2272.0,-48708,0,-2648.0
245,152,63,74,-50823.0,-2272.0,-48175,0,-2648.0
246,152,63,74,-50294.0,-2272.0,-47646,0,-2648.0
247,152,63,74,-49769.0,-2272.0,-47121,0,-2648.0
248,152,63,74,-49248.0,-2272.0,-46600,0,-2648.0
249,152,63,74,-48731.0,-2272.0,-46083,0,-2648.0
250,152,63,74,-48218.0,-2272.0,-45570,0,-2648.0
251,152,63,74,-47709.0,-2272.0,-45061,0,-2648.0
201,150,63,63,-55672.0,-248.0,-55548,0,-124.0
202,150,63,63,-55848.0,-248.0,-55724,0,-124.0
203,150,63,63,-56024.0,-248.0,-55900,0,-124.0
204,150,63,63,-56200.0,-248.0,-56076,0,-124.0
205,150,63,63,-56376.0,-248.0,-56252,0,-124.0
206,150,63,63,-56552.0,-248.0,-56428,0,-124.0
207,150,63,63,-56728.0,-248.0,-56604,0,-124.0
208,150,63,63,-56904.0,-248.0,-56780,0,-124.0
209,150,63,63,-57080.0,-248.0,-56956,0,-124.0
210,150,63,63,-57256.0,-248.0,-57132,0,-124.0
211,150,63,63,-57256.0,-248.0,-57132,0,-124.0
212,150,63,63,-57432.0,-248.0,-57308,0,-124.0
213,150,63,63,-57608.0,-248.0,-57484,0,-124.0
214,150,63,63,-57432.0,-248.0,-57308,0,-124.0
215,150,63,63,-57482.0,-248.0,-57358,0,-124.0
216,150,63,63,-57532.0,-248.0,-57408,0,-124.0
217,150,63,63,-57459.0,-248.0,-57335,0,-124.0
218,150,63,63,-57388.0,-248.0,-57264,0,-124.0
218,150,64,63,-58072.0,-256.0,-57944,0,-128.0
218,150,64,62,-57369.0,-752.0,-57241,0,-128.0
219,150,64,62,-57176.0,-752.0,-57048,0,-128.0
220,150,64,62,-56981.0,-752.0,-56853,0,-128.0
221,150,64,62,-56784.0,-752.0,-56656,0,-128.0
222,150,64,62,-56419.0,-752.0,-56291,0,-128.0
222,150,65,62,-57073.0,-256.0,-56953,0,-120.0
223,150,65,62,-56708.0,-256.0,-56588,0,-120.0
224,150,65,62,-56345.0,-256.0,-56225,0,-120.0
225,150,65,62,-55860.0,-256.0,-55740,0,-120.0
226,150,65,62,-55377.0,-256.0,-55257,0,-120.0
227,150,65,62,-54896.0,-256.0,-54776,0,-120.0
228,150,65,62,-54417.0,-256.0,-54297,0,-120.0
229,150,65,62,-53815.0,-256.0,-53695,0,-120.0
230,150,65,62,-53217.0,-256.0,-53097,0,-120.0
231,150,65,62,-52623.0,-256.0,-52503,0,-120.0
232,150,65,62,-52033.0,-256.0,-51913,0,-120.0
233,150,65,62,-51447.0,-256.0,-51327,0,-120.0
234,150,65,62,-51101.0,-256.0,-50981,0,-120.0
235,150,65,62,-50521.0,-256.0,-50401,0,-120.0
236,150,65,62,-49945.0,-256.0,-49825,0,-120.0
236,151,65,62,-49739.0,-256.0,-49619,0,-120.0
237,151,65,62,-49169.0,-256.0,-49049,0,-120.0
238,151,65,62,-48603.0,-256.0,-48483,0,-120.0
239,151,65,62,-48041.0,-256.0,-47921,0,-120.0
240,151,65,62,-47725.0,-256.0,-47605,0,-120.0
241,151,65,62,-47170.0,-256.0,-47050,0,-120.0
242,151,65,62,-46619.0,-256.0,-46499,0,-120.0
243,151,65,62,-46072.0,-256.0,-45952,0,-120.0
244,151,65,62,-45529.0,-256.0,-45409,0,-120.0
245,151,65,62,-44990.0,-256.0,-44870,0,-120.0
246,151,65,62,-44642.0,-256.0,-44522,0,-120.0
247,151,65,62,-44109.0,-256.0,-43989,0,-120.0
248,151,65,62,-43580.0,-256.0,-43460,0,-120.0
249,151,65,62,-43158.0,-256.0,-43038,0,-120.0
250,151,65,62,-42636.0,-256.0,-42516,0,-120.0
251,151,65,62,-42320.0,-256.0,-42200,0,-120.0
251,151,65,63,-42976.0,-256.0,-42596,0,-380.0
251,152,65,63,-42789.0,-256.0,-42409,0,-380.0
252,152,65,63,-42275.0,-256.0,-41895,0,-380.0
253,152,65,63,-41765.0,-256.0,-41385,0,-380.0
254,152,65,63,-41259.0,-256.0,-40879,0,-380.0
255,152,65,63,-40757.0,-256.0,-40377,0,-380.0
255,153,65,63,-40585.0,-256.0,-40205,0,-380.0
256,153,65,63,-40089.0,-256.0,-39709,0,-380.0
257,153,65,63,-39597.0,-256.0,-39217,0,-380.0
258,153,65,63,-39114.0,-256.0,-38734,0,-380.0
259,153,65,63,-38630.0,-256.0,-38250,0,-380.0
260,153,65,63,-38150.0,-256.0,-37770,0,-380.0
260,153,65,63,-37978.0,-256.0,-37598,0,-380.0
