x,y,h,w,reward,aspect-ratio,overlap,outrange,area_diff
200,149,78,78,-72804.0,-672.0,-72468,0,-336.0
200,148,78,78,-72980.0,-672.0,-72644,0,-336.0
200,147,78,78,-73156.0,-672.0,-72820,0,-336.0
200,146,78,78,-73332.0,-672.0,-72996,0,-336.0
200,145,78,78,-73332.0,-672.0,-72996,0,-336.0
200,144,78,78,-73524.0,-672.0,-73188,0,-336.0
200,143,78,78,-73704.0,-672.0,-73368,0,-336.0
200,142,78,78,-73508.0,-672.0,-73172,0,-336.0
200,141,78,78,-73684.0,-672.0,-73348,0,-336.0
200,140,78,78,-73860.0,-672.0,-73524,0,-336.0
200,139,78,78,-73860.0,-672.0,-73524,0,-336.0
200,138,78,78,-74064.0,-672.0,-73728,0,-336.0
200,137,78,78,-74064.0,-672.0,-73728,0,-336.0
200,137,78,77,-73308.0,-48.0,-73284,0,-24.0
200,136,78,77,-73334.0,-48.0,-73310,0,-24.0
200,135,78,77,-73206.0,-48.0,-73182,0,-24.0
200,134,78,77,-72827.0,-48.0,-72803,0,-24.0
200,133,78,77,-72450.0,-48.0,-72426,0,-24.0
200,132,78,77,-72075.0,-48.0,-72051,0,-24.0
200,131,78,77,-71856.0,-48.0,-71832,0,-24.0
200,131,78,76,-71182.0,-1184.0,-70894,0,-288.0
200,130,78,76,-70637.0,-1184.0,-70349,0,-288.0
199,130,78,76,-70485.0,-1184.0,-70197,0,-288.0
199,129,78,76,-69792.0,-1184.0,-69504,0,-288.0
199,128,78,76,-69101.0,-1184.0,-68813,0,-288.0
199,128,77,76,-68564.0,-1792.0,-67972,0,-592.0
199,127,77,76,-68029.0,-1792.0,-67437,0,-592.0
199,127,76,76,-67496.0,-1792.0,-66600,0,-896.0
199,126,76,76,-67195.0,-1792.0,-66299,0,-896.0
199,126,76,75,-67025.0,-2400.0,-65825,0,-1200.0
199,126,75,75,-66876.0,-3000.0,-65376,0,-1500.0
199,125,75,75,-66576.0,-3000.0,-65076,0,-1500.0
199,124,75,75,-66275.0,-3000.0,-64775,0,-1500.0
199,123,75,75,-65975.0,-3000.0,-64475,0,-1500.0
199,123,75,76,-66295.0,-2400.0,-65095,0,-1200.0
199,122,75,76,-65991.0,-2400.0,-64791,0,-1200.0
200,122,75,76,-66155.0,-2400.0,-64955,0,-1200.0
200,122,75,77,-66637.0,-2400.0,-65737,0,-900.0
200,121,75,77,-66098.0,-2400.0,-65198,0,-900.0
200,120,75,77,-65561.0,-2400.0,-64661,0,-900.0
200,119,75,77,-64936.0,-2400.0,-64036,0,-900.0
200,118,75,77,-64403.0,-2400.0,-63503,0,-900.0
200,117,75,77,-63872.0,-2400.0,-62972,0,-900.0
200,116,75,77,-63343.0,-2400.0,-62443,0,-900.0
200,115,75,77,-62816.0,-2400.0,-61916,0,-900.0
200,115,76,77,-62847.0,-1792.0,-62255,0,-592.0
200,114,76,77,-62168.0,-1792.0,-61576,0,-592.0
200,113,76,77,-61491.0,-1792.0,-60899,0,-592.0
200,112,76,77,-60816.0,-1792.0,-60224,0,-592.0
200,111,76,77,-60143.0,-1792.0,-59551,0,-592.0
200,110,76,77,-59472.0,-1792.0,-58880,0,-592.0
200,109,76,77,-58803.0,-1792.0,-58211,0,-592.0
200,108,76,77,-58136.0,-1792.0,-57544,0,-592.0
200,107,76,77,-57471.0,-1792.0,-56879,0,-592.0
200,106,76,77,-56808.0,-1792.0,-56216,0,-592.0
201,106,76,77,-56744.0,-1792.0,-56152,0,-592.0
201,106,76,77,-56582.0,-1792.0,-55990,0,-592.0
201,105,76,77,-55922.0,-1792.0,-55330,0,-592.0
201,104,76,77,-55264.0,-1792.0,-54672,0,-592.0
201,103,76,77,-54608.0,-1792.0,-54016,0,-592.0
201,102,76,77,-53954.0,-1792.0,-53362,0,-592.0
201,101,76,77,-53302.0,-1792.0,-52710,0,-592.0
201,100,76,77,-52652.0,-1792.0,-52060,0,-592.0
201,99,76,77,-52004.0,-1792.0,-51412,0,-592.0
201,98,76,77,-51512.0,-1792.0,-50920,0,-592.0
201,97,76,77,-50868.0,-1792.0,-50276,0,-592.0
201,96,76,77,-50226.0,-1792.0,-49634,0,-592.0
201,95,76,77,-49586.0,-1792.0,-48994,0,-592.0
201,94,76,77,-48948.0,-1792.0,-48356,0,-592.0
201,93,76,77,-47980.0,-1792.0,-47388,0,-592.0
201,92,76,77,-47500.0,-1792.0,-46908,0,-592.0
200,149,78,78,-72804.0,-672.0,-72468,0,-336.0
200,148,78,78,-72980.0,-672.0,-72644,0,-336.0
200,147,78,78,-73156.0,-672.0,-72820,0,-336.0
200,146,78,78,-73332.0,-672.0,-72996,0,-336.0
200,145,78,78,-73508.0,-672.0,-73172,0,-336.0
200,144,78,78,-73684.0,-672.0,-73348,0,-336.0
200,143,78,78,-73548.0,-672.0,-73212,0,-336.0
200,142,78,78,-73412.0,-672.0,-73076,0,-336.0
200,141,78,78,-73276.0,-672.0,-72940,0,-336.0
199,141,78,78,-73608.0,-672.0,-73272,0,-336.0
199,140,78,78,-73472.0,-672.0,-73136,0,-336.0
199,139,78,78,-73336.0,-672.0,-73000,0,-336.0
199,138,78,78,-72848.0,-672.0,-72512,0,-336.0
199,137,78,78,-72788.0,-672.0,-72452,0,-336.0
199,136,78,78,-72526.0,-672.0,-72190,0,-336.0
199,136,78,78,-72800.0,-672.0,-72464,0,-336.0
199,135,78,78,-72310.0,-672.0,-71974,0,-336.0
199,134,78,78,-71916.0,-672.0,-71580,0,-336.0
199,133,78,78,-71774.0,-672.0,-71438,0,-336.0
199,132,78,78,-71630.0,-672.0,-71294,0,-336.0
199,131,78,78,-71396.0,-672.0,-71060,0,-336.0
199,130,78,78,-71072.0,-672.0,-70736,0,-336.0
199,129,78,78,-70746.0,-672.0,-70410,0,-336.0
199,128,78,78,-70418.0,-672.0,-70082,0,-336.0
200,128,78,78,-70332.0,-672.0,-69996,0,-336.0
200,127,78,78,-69768.0,-672.0,-69432,0,-336.0
200,126,78,78,-69436.0,-672.0,-69100,0,-336.0
200,125,78,78,-68946.0,-672.0,-68610,0,-336.0
200,124,78,78,-68454.0,-672.0,-68118,0,-336.0
200,123,78,78,-67960.0,-672.0,-67624,0,-336.0
200,122,78,78,-67242.0,-672.0,-66906,0,-336.0
200,121,78,78,-66526.0,-672.0,-66190,0,-336.0
200,121,77,78,-65500.0,-48.0,-65476,0,-24.0
200,120,77,78,-64788.0,-48.0,-64764,0,-24.0
199,120,77,78,-64504.0,-48.0,-64480,0,-24.0
199,119,77,78,-63796.0,-48.0,-63772,0,-24.0
199,118,77,78,-63090.0,-48.0,-63066,0,-24.0
199,117,77,78,-62698.0,-48.0,-62674,0,-24.0
199,116,77,78,-61996.0,-48.0,-61972,0,-24.0
199,115,77,78,-61208.0,-48.0,-61184,0,-24.0
199,114,77,78,-60510.0,-48.0,-60486,0,-24.0
199,113,77,78,-59915.0,-48.0,-59891,0,-24.0
199,112,77,78,-59220.0,-48.0,-59196,0,-24.0
200,112,77,78,-59152.0,-48.0,-59128,0,-24.0
