x,y,h,w,reward,aspect-ratio,overlap,outrange,area_diff
200,150,45,44,-31760.0,-512.0,-31680,0,-80.0
200,150,46,44,-32480.0,-160.0,-32384,0,-96.0
200,150,47,44,-33360.0,-192.0,-33088,0,-272.0
200,150,48,44,-34240.0,-192.0,-33792,0,-448.0
201,150,48,44,-34240.0,-192.0,-33792,0,-448.0
201,150,48,45,-35200.0,-560.0,-34560,0,-640.0
201,150,49,45,-36100.0,-920.0,-35280,0,-820.0
201,150,49,44,-35120.0,-192.0,-34496,0,-624.0
201,150,50,44,-36000.0,-544.0,-35200,0,-800.0
201,150,51,44,-36880.0,-896.0,-35904,0,-976.0
200,150,51,44,-36880.0,-896.0,-35904,0,-976.0
200,150,51,45,-37900.0,-1280.0,-36720,0,-1180.0
200,151,51,45,-37900.0,-1280.0,-36720,0,-1180.0
200,151,52,45,-38800.0,-1280.0,-37440,0,-1360.0
200,151,53,45,-39700.0,-1640.0,-38160,0,-1540.0
200,151,54,45,-40600.0,-2000.0,-38880,0,-1720.0
200,151,55,45,-41500.0,-2000.0,-39600,0,-1900.0
200,151,56,45,-42400.0,-2000.0,-40320,0,-2080.0
200,151,57,45,-43300.0,-2000.0,-41040,0,-2260.0
200,151,58,45,-44200.0,-2360.0,-41760,0,-2440.0
200,152,58,45,-43994.0,-2360.0,-41554,0,-2440.0
200,152,59,45,-44594.0,-2720.0,-41974,0,-2620.0
200,152,60,45,-45280.0,-2720.0,-42480,0,-2800.0
200,152,61,45,-45872.0,-2720.0,-42892,0,-2980.0
200,152,62,45,-46375.0,-3080.0,-43215,0,-3160.0
200,152,63,45,-46876.0,-3080.0,-43536,0,-3340.0
200,152,64,45,-47375.0,-3440.0,-43855,0,-3520.0
200,152,65,45,-47872.0,-3440.0,-44172,0,-3700.0
200,152,66,45,-48538.0,-3440.0,-44658,0,-3880.0
200,152,67,45,-49294.0,-3800.0,-45234,0,-4060.0
200,152,68,45,-49960.0,-4160.0,-45720,0,-4240.0
200,152,69,45,-50500.0,-4160.0,-46080,0,-4420.0
200,152,70,45,-51166.0,-4160.0,-46566,0,-4600.0
200,152,71,45,-51706.0,-4160.0,-46926,0,-4780.0
201,152,71,45,-51958.0,-4160.0,-47178,0,-4780.0
201,152,72,45,-52498.0,-4520.0,-47538,0,-4960.0
201,152,73,45,-53254.0,-4880.0,-48114,0,-5140.0
201,152,74,45,-53758.0,-4880.0,-48438,0,-5320.0
