x,y,h,w,reward,aspect-ratio,overlap,outrange,area_diff
83,151,40,44,-10480.0,-2560.0,-9520,0,-960.0
82,151,40,44,-10240.0,-2560.0,-9280,0,-960.0
81,151,40,44,-10080.0,-2560.0,-9120,0,-960.0
80,151,40,44,-10000.0,-2560.0,-9040,0,-960.0
79,151,40,44,-9920.0,-2560.0,-8960,0,-960.0
78,151,40,44,-9840.0,-2560.0,-8880,0,-960.0
78,150,40,44,-9840.0,-2560.0,-8880,0,-960.0
77,150,40,44,-9760.0,-2560.0,-8800,0,-960.0
76,150,40,44,-9680.0,-2560.0,-8720,0,-960.0
75,150,40,44,-9600.0,-2560.0,-8640,0,-960.0
74,150,40,44,-9520.0,-2560.0,-8560,0,-960.0
73,150,40,44,-9440.0,-2560.0,-8480,0,-960.0
72,150,40,44,-9360.0,-2560.0,-8400,0,-960.0
71,150,40,44,-9280.0,-2560.0,-8320,0,-960.0
70,150,40,44,-9200.0,-2560.0,-8240,0,-960.0
69,150,40,44,-9120.0,-2560.0,-8160,0,-960.0
68,150,40,44,-9040.0,-2560.0,-8080,0,-960.0
68,149,40,44,-9040.0,-2560.0,-8080,0,-960.0
67,149,40,44,-8960.0,-2560.0,-8000,0,-960.0
66,149,40,44,-8880.0,-2560.0,-7920,0,-960.0
65,149,40,44,-8800.0,-2560.0,-7840,0,-960.0
64,149,40,44,-8720.0,-2560.0,-7760,0,-960.0
63,149,40,44,-8640.0,-2560.0,-7680,0,-960.0
62,149,40,44,-8560.0,-2560.0,-7600,0,-960.0
61,149,40,44,-8480.0,-2560.0,-7520,0,-960.0
60,149,40,44,-8400.0,-2560.0,-7440,0,-960.0
59,149,40,44,-8320.0,-2560.0,-7360,0,-960.0
58,149,40,44,-8240.0,-2560.0,-7280,0,-960.0
57,149,40,44,-8160.0,-2560.0,-7200,0,-960.0
56,149,40,44,-8080.0,-2560.0,-7120,0,-960.0
55,149,40,44,-8000.0,-2560.0,-7040,0,-960.0
54,149,40,44,-8000.0,-2560.0,-7040,0,-960.0
53,149,40,44,-8000.0,-2560.0,-7040,0,-960.0
52,149,40,44,-8000.0,-2560.0,-7040,0,-960.0
51,149,40,44,-8000.0,-2560.0,-7040,0,-960.0
50,149,40,44,-8000.0,-2560.0,-7040,0,-960.0
49,149,40,44,-8000.0,-2560.0,-7040,0,-960.0
49,149,40,43,-8000.0,-2560.0,-6880,0,-1120.0
48,149,40,43,-8000.0,-2560.0,-6880,0,-1120.0
47,149,40,43,-8000.0,-2560.0,-6880,0,-1120.0
46,149,40,43,-8000.0,-2560.0,-6880,0,-1120.0
45,149,40,43,-8000.0,-2560.0,-6880,0,-1120.0
44,149,40,43,-8000.0,-2560.0,-6880,0,-1120.0
43,149,40,43,-8000.0,-2560.0,-6880,0,-1120.0
42,149,40,43,-8080.0,-2560.0,-6880,-80,-1120.0
41,149,40,43,-8160.0,-2560.0,-6880,-160,-1120.0
40,149,40,43,-8240.0,-2560.0,-6880,-240,-1120.0
39,149,40,43,-8320.0,-2560.0,-6880,-320,-1120.0
38,149,40,43,-8400.0,-2560.0,-6880,-400,-1120.0
38,149,40,42,-8320.0,-2880.0,-6720,-320,-1280.0
38,148,40,42,-8320.0,-2880.0,-6720,-320,-1280.0
38,147,40,42,-8320.0,-2880.0,-6720,-320,-1280.0
37,147,40,42,-8400.0,-2880.0,-6720,-400,-1280.0
36,147,40,42,-8480.0,-2880.0,-6720,-480,-1280.0
35,147,40,42,-8560.0,-2880.0,-6720,-560,-1280.0
34,147,40,42,-8640.0,-2880.0,-6720,-640,-1280.0
33,147,40,42,-8720.0,-2880.0,-6720,-720,-1280.0
33,147,39,42,-8702.0,-3520.0,-6552,-702,-1448.0
32,147,39,42,-8780.0,-3520.0,-6552,-780,-1448.0
31,147,39,42,-8858.0,-3520.0,-6552,-858,-1448.0
30,147,39,42,-8936.0,-3520.0,-6552,-936,-1448.0
29,147,39,42,-9014.0,-3520.0,-6552,-1014,-1448.0
28,147,39,42,-9092.0,-3520.0,-6552,-1092,-1448.0
27,147,39,42,-9170.0,-3520.0,-6552,-1170,-1448.0
26,147,39,42,-9248.0,-3520.0,-6552,-1248,-1448.0
25,147,39,42,-9326.0,-3520.0,-6552,-1326,-1448.0
24,147,39,42,-9404.0,-3520.0,-6552,-1404,-1448.0
23,147,39,42,-9482.0,-3520.0,-6552,-1482,-1448.0
22,147,39,42,-9560.0,-3520.0,-6552,-1560,-1448.0
21,147,39,42,-9638.0,-3520.0,-6552,-1638,-1448.0
20,147,39,42,-9716.0,-3520.0,-6552,-1716,-1448.0
19,147,39,42,-9794.0,-3520.0,-6552,-1794,-1448.0
18,147,39,42,-9872.0,-3520.0,-6552,-1872,-1448.0
17,147,39,42,-9950.0,-3520.0,-6552,-1950,-1448.0
16,147,39,42,-10028.0,-3520.0,-6552,-2028,-1448.0
16,146,39,42,-10028.0,-3520.0,-6552,-2028,-1448.0
15,146,39,42,-10106.0,-3520.0,-6552,-2106,-1448.0
15,145,39,42,-10106.0,-3520.0,-6552,-2106,-1448.0
15,144,39,42,-10106.0,-3520.0,-6552,-2106,-1448.0
15,143,39,42,-10106.0,-3520.0,-6552,-2106,-1448.0
15,142,39,42,-10106.0,-3520.0,-6552,-2106,-1448.0
15,141,39,42,-10106.0,-3520.0,-6552,-2106,-1448.0
15,140,39,42,-10106.0,-3520.0,-6552,-2106,-1448.0
15,139,39,42,-10106.0,-3520.0,-6552,-2106,-1448.0
15,139,39,43,-10262.0,-3208.0,-6786,-2184,-1292.0
15,138,39,43,-10340.0,-3208.0,-6864,-2184,-1292.0
15,137,39,43,-10418.0,-3208.0,-6942,-2184,-1292.0
15,136,39,43,-10496.0,-3208.0,-7020,-2184,-1292.0
15,135,39,43,-10574.0,-3208.0,-7098,-2184,-1292.0
15,134,39,43,-10652.0,-3208.0,-7176,-2184,-1292.0
15,133,39,43,-10730.0,-3208.0,-7254,-2184,-1292.0
15,132,39,43,-10808.0,-3208.0,-7332,-2184,-1292.0
15,131,39,43,-10886.0,-3208.0,-7410,-2184,-1292.0
15,130,39,43,-10964.0,-3208.0,-7488,-2184,-1292.0
15,129,39,43,-11042.0,-3208.0,-7566,-2184,-1292.0
15,128,39,43,-11120.0,-3208.0,-7644,-2184,-1292.0
15,127,39,43,-11198.0,-3208.0,-7722,-2184,-1292.0
14,127,39,43,-11276.0,-3208.0,-7722,-2262,-1292.0
14,126,39,43,-11354.0,-3208.0,-7800,-2262,-1292.0
14,125,39,43,-11432.0,-3208.0,-7878,-2262,-1292.0
14,124,39,43,-11510.0,-3208.0,-7956,-2262,-1292.0
14,123,39,43,-11588.0,-3208.0,-8034,-2262,-1292.0
14,122,39,43,-11666.0,-3208.0,-8112,-2262,-1292.0
14,121,39,43,-11744.0,-3208.0,-8190,-2262,-1292.0
14,120,39,43,-11822.0,-3208.0,-8268,-2262,-1292.0
14,119,39,43,-11900.0,-3208.0,-8346,-2262,-1292.0
14,118,39,43,-11978.0,-3208.0,-8424,-2262,-1292.0
200,149,44,44,-31232.0,-512.0,-30976,0,-256.0
200,148,44,44,-31232.0,-512.0,-30976,0,-256.0
200,147,44,44,-31232.0,-512.0,-30976,0,-256.0
200,146,44,44,-31232.0,-512.0,-30976,0,-256.0
199,146,44,44,-31232.0,-512.0,-30976,0,-256.0
199,145,44,44,-31232.0,-512.0,-30976,0,-256.0
199,144,44,44,-31232.0,-512.0,-30976,0,-256.0
199,143,44,44,-31232.0,-512.0,-30976,0,-256.0
199,142,44,44,-31232.0,-512.0,-30976,0,-256.0
199,141,44,44,-31232.0,-512.0,-30976,0,-256.0
199,140,44,44,-31232.0,-512.0,-30976,0,-256.0
199,139,44,44,-31056.0,-512.0,-30800,0,-256.0
199,138,44,44,-30880.0,-512.0,-30624,0,-256.0
199,137,44,44,-30704.0,-512.0,-30448,0,-256.0
199,136,44,44,-30528.0,-512.0,-30272,0,-256.0
199,135,44,44,-30352.0,-512.0,-30096,0,-256.0
199,134,44,44,-30176.0,-512.0,-29920,0,-256.0
199,133,44,44,-30000.0,-512.0,-29744,0,-256.0
199,132,44,44,-29824.0,-512.0,-29568,0,-256.0
199,131,44,44,-29648.0,-512.0,-29392,0,-256.0
199,130,44,44,-29472.0,-512.0,-29216,0,-256.0
199,129,44,44,-29296.0,-512.0,-29040,0,-256.0
199,129,44,44,-29208.0,-512.0,-28952,0,-256.0
199,128,44,44,-29032.0,-512.0,-28776,0,-256.0
199,128,43,44,-28504.0,-864.0,-28072,0,-432.0
199,127,43,44,-28328.0,-864.0,-27896,0,-432.0
199,126,43,44,-28152.0,-864.0,-27720,0,-432.0
199,125,43,44,-27976.0,-864.0,-27544,0,-432.0
199,124,43,44,-27888.0,-864.0,-27456,0,-432.0
199,123,43,44,-27712.0,-864.0,-27280,0,-432.0
199,122,43,44,-27536.0,-864.0,-27104,0,-432.0
199,121,43,44,-27360.0,-864.0,-26928,0,-432.0
199,120,43,44,-27184.0,-864.0,-26752,0,-432.0
199,119,43,44,-27008.0,-864.0,-26576,0,-432.0
199,118,43,44,-26832.0,-864.0,-26400,0,-432.0
199,117,43,44,-26656.0,-864.0,-26224,0,-432.0
199,117,43,44,-26656.0,-864.0,-26224,0,-432.0
199,116,43,44,-26480.0,-864.0,-26048,0,-432.0
198,116,43,44,-26392.0,-864.0,-25960,0,-432.0
198,115,43,44,-26216.0,-864.0,-25784,0,-432.0
199,115,43,44,-26304.0,-864.0,-25872,0,-432.0
199,114,43,44,-26128.0,-864.0,-25696,0,-432.0
199,113,43,44,-25952.0,-864.0,-25520,0,-432.0
199,112,43,44,-25688.0,-864.0,-25256,0,-432.0
199,111,43,44,-25424.0,-864.0,-24992,0,-432.0
199,110,43,44,-25160.0,-864.0,-24728,0,-432.0
199,109,43,44,-24896.0,-864.0,-24464,0,-432.0
199,109,43,43,-24426.0,-1208.0,-23822,0,-604.0
199,108,43,43,-24168.0,-1208.0,-23564,0,-604.0
199,107,43,43,-23910.0,-1208.0,-23306,0,-604.0
199,106,43,43,-23652.0,-1208.0,-23048,0,-604.0
199,105,43,43,-23308.0,-1208.0,-22704,0,-604.0
199,104,43,43,-22964.0,-1208.0,-22360,0,-604.0
199,103,43,43,-22537.0,-1208.0,-21933,0,-604.0
199,102,43,43,-22112.0,-1208.0,-21508,0,-604.0
199,101,43,43,-21689.0,-1208.0,-21085,0,-604.0
199,100,43,43,-21268.0,-1208.0,-20664,0,-604.0
199,99,43,43,-20849.0,-1208.0,-20245,0,-604.0
199,98,43,43,-20432.0,-1208.0,-19828,0,-604.0
199,97,43,43,-20103.0,-1208.0,-19499,0,-604.0
199,96,43,43,-19862.0,-1208.0,-19258,0,-604.0
199,95,43,43,-19624.0,-1208.0,-19020,0,-604.0
199,94,43,43,-19387.0,-1208.0,-18783,0,-604.0
199,93,43,43,-19152.0,-1208.0,-18548,0,-604.0
199,92,43,43,-18833.0,-1208.0,-18229,0,-604.0
199,91,43,43,-18516.0,-1208.0,-17912,0,-604.0
199,90,43,43,-18343.0,-1208.0,-17739,0,-604.0
199,89,43,43,-18028.0,-1208.0,-17424,0,-604.0
199,88,43,43,-17715.0,-1208.0,-17111,0,-604.0
199,87,43,43,-17404.0,-1208.0,-16800,0,-604.0
199,86,43,43,-17095.0,-1208.0,-16491,0,-604.0
199,86,42,43,-16960.0,-1888.0,-16184,0,-776.0
199,86,42,44,-17064.0,-1552.0,-16456,0,-608.0
199,85,42,44,-16755.0,-1552.0,-16147,0,-608.0
199,84,42,44,-16448.0,-1552.0,-15840,0,-608.0
199,83,42,44,-16143.0,-1552.0,-15535,0,-608.0
199,82,42,44,-15840.0,-1552.0,-15232,0,-608.0
199,81,42,44,-15539.0,-1552.0,-14931,0,-608.0
199,80,42,44,-15240.0,-1552.0,-14632,0,-608.0
199,79,42,44,-14943.0,-1552.0,-14335,0,-608.0
199,78,42,44,-14648.0,-1552.0,-14040,0,-608.0
199,77,42,44,-14355.0,-1552.0,-13747,0,-608.0
199,76,42,44,-14064.0,-1552.0,-13456,0,-608.0
199,75,42,44,-13775.0,-1552.0,-13167,0,-608.0
199,74,42,44,-13576.0,-1552.0,-12968,0,-608.0
199,73,42,44,-13291.0,-1552.0,-12683,0,-608.0
199,72,42,44,-13008.0,-1552.0,-12400,0,-608.0
199,71,42,44,-12727.0,-1552.0,-12119,0,-608.0
199,70,42,44,-12448.0,-1552.0,-11840,0,-608.0
199,69,42,44,-12171.0,-1552.0,-11563,0,-608.0
199,68,42,44,-11896.0,-1552.0,-11288,0,-608.0
199,69,42,44,-12122.0,-1552.0,-11514,0,-608.0
199,68,42,44,-11848.0,-1552.0,-11240,0,-608.0
199,67,42,44,-11576.0,-1552.0,-10968,0,-608.0
199,66,42,44,-11306.0,-1552.0,-10698,0,-608.0
199,65,42,44,-11038.0,-1552.0,-10430,0,-608.0
199,64,42,44,-10862.0,-1552.0,-10254,0,-608.0
199,63,42,44,-10596.0,-1552.0,-9988,0,-608.0
199,62,42,44,-10332.0,-1552.0,-9724,0,-608.0
200,62,42,44,-10246.0,-1552.0,-9638,0,-608.0
200,61,42,44,-9986.0,-1552.0,-9378,0,-608.0
200,60,42,44,-9728.0,-1552.0,-9120,0,-608.0
200,59,42,44,-9472.0,-1552.0,-8864,0,-608.0
200,58,42,44,-9218.0,-1552.0,-8610,0,-608.0
200,57,42,44,-8966.0,-1552.0,-8358,0,-608.0
200,56,42,44,-8716.0,-1552.0,-8108,0,-608.0
200,55,42,44,-8468.0,-1552.0,-7860,0,-608.0
200,54,42,44,-8222.0,-1552.0,-7614,0,-608.0
200,53,42,44,-7978.0,-1552.0,-7370,0,-608.0
200,52,42,44,-7736.0,-1552.0,-7128,0,-608.0
200,51,42,44,-7496.0,-1552.0,-6888,0,-608.0
200,50,42,44,-7258.0,-1552.0,-6650,0,-608.0
200,49,42,44,-7022.0,-1552.0,-6414,0,-608.0
200,48,42,44,-6788.0,-1552.0,-6180,0,-608.0
200,47,42,44,-6556.0,-1552.0,-5948,0,-608.0
200,46,42,44,-6380.0,-1552.0,-5772,0,-608.0
200,45,42,44,-6150.0,-1552.0,-5542,0,-608.0
200,44,42,44,-5922.0,-1552.0,-5314,0,-608.0
200,43,42,44,-5696.0,-1552.0,-5088,0,-608.0
200,42,42,44,-5472.0,-1552.0,-4864,0,-608.0
200,41,42,44,-5338.0,-1552.0,-4642,-88,-608.0
200,40,42,44,-5206.0,-1552.0,-4422,-176,-608.0
200,39,42,44,-5076.0,-1552.0,-4204,-264,-608.0
200,38,42,44,-4948.0,-1552.0,-3988,-352,-608.0
200,37,42,44,-4822.0,-1552.0,-3774,-440,-608.0
200,36,42,44,-4698.0,-1552.0,-3562,-528,-608.0
200,35,42,44,-4576.0,-1552.0,-3352,-616,-608.0
200,34,42,44,-4456.0,-1552.0,-3144,-704,-608.0
200,33,42,44,-4338.0,-1552.0,-2938,-792,-608.0
200,32,42,44,-4222.0,-1552.0,-2734,-880,-608.0
200,31,42,44,-4108.0,-1552.0,-2532,-968,-608.0
200,30,42,44,-3996.0,-1552.0,-2332,-1056,-608.0
200,29,42,44,-3886.0,-1552.0,-2134,-1144,-608.0
200,28,42,44,-3778.0,-1552.0,-1938,-1232,-608.0
200,27,42,44,-3776.0,-1552.0,-1848,-1320,-608.0
200,26,42,44,-3758.0,-1552.0,-1742,-1408,-608.0
200,25,42,44,-3742.0,-1552.0,-1638,-1496,-608.0
200,24,42,44,-3728.0,-1552.0,-1536,-1584,-608.0
200,23,42,44,-3716.0,-1552.0,-1436,-1672,-608.0
200,22,42,44,-3706.0,-1552.0,-1338,-1760,-608.0
200,21,42,44,-3698.0,-1552.0,-1242,-1848,-608.0
200,20,42,44,-3692.0,-1552.0,-1148,-1936,-608.0
200,19,42,44,-3688.0,-1552.0,-1056,-2024,-608.0
200,18,42,44,-3688.0,-1552.0,-968,-2112,-608.0
200,17,42,44,-3688.0,-1552.0,-880,-2200,-608.0
200,16,42,44,-3688.0,-1552.0,-792,-2288,-608.0
200,15,42,44,-3688.0,-1552.0,-704,-2376,-608.0
200,14,42,44,-3688.0,-1552.0,-616,-2464,-608.0
200,13,42,44,-3688.0,-1552.0,-528,-2552,-608.0
200,12,42,44,-3688.0,-1552.0,-440,-2640,-608.0
200,11,42,44,-3688.0,-1552.0,-352,-2728,-608.0
200,10,42,44,-3688.0,-1552.0,-264,-2816,-608.0
200,9,42,44,-3688.0,-1552.0,-176,-2904,-608.0
200,10,42,44,-3688.0,-1552.0,-264,-2816,-608.0
200,9,42,44,-3688.0,-1552.0,-176,-2904,-608.0
200,8,42,44,-3688.0,-1552.0,-88,-2992,-608.0
200,7,42,44,-3688.0,-1552.0,0,-3080,-608.0
200,6,42,44,-3776.0,-1552.0,0,-3168,-608.0
200,5,42,44,-3864.0,-1552.0,0,-3256,-608.0
200,4,42,44,-3952.0,-1552.0,0,-3344,-608.0
200,3,42,44,-4040.0,-1552.0,0,-3432,-608.0
200,2,42,44,-4128.0,-1552.0,0,-3520,-608.0
200,1,42,44,-4216.0,-1552.0,0,-3608,-608.0
200,0,42,44,-4304.0,-1552.0,0,-3696,-608.0
200,149,44,44,-31232.0,-512.0,-30976,0,-256.0
200,148,44,44,-31232.0,-512.0,-30976,0,-256.0
200,147,44,44,-31232.0,-512.0,-30976,0,-256.0
200,146,44,44,-31232.0,-512.0,-30976,0,-256.0
200,145,44,44,-31232.0,-512.0,-30976,0,-256.0
200,145,44,43,-30704.0,-864.0,-30272,0,-432.0
200,144,44,43,-30704.0,-864.0,-30272,0,-432.0
200,143,44,43,-30704.0,-864.0,-30272,0,-432.0
200,142,44,43,-30704.0,-864.0,-30272,0,-432.0
200,141,44,43,-30704.0,-864.0,-30272,0,-432.0
200,140,44,43,-30532.0,-864.0,-30100,0,-432.0
200,139,44,43,-30360.0,-864.0,-29928,0,-432.0
200,138,44,43,-30188.0,-864.0,-29756,0,-432.0
200,137,44,43,-30016.0,-864.0,-29584,0,-432.0
200,136,44,43,-29844.0,-864.0,-29412,0,-432.0
200,135,44,43,-29672.0,-864.0,-29240,0,-432.0
200,134,44,43,-29500.0,-864.0,-29068,0,-432.0
200,133,44,43,-29328.0,-864.0,-28896,0,-432.0
200,132,44,43,-29156.0,-864.0,-28724,0,-432.0
200,131,44,43,-28984.0,-864.0,-28552,0,-432.0
200,130,44,43,-28812.0,-864.0,-28380,0,-432.0
200,129,44,43,-28726.0,-864.0,-28294,0,-432.0
200,128,44,43,-28554.0,-864.0,-28122,0,-432.0
200,127,44,43,-28382.0,-864.0,-27950,0,-432.0
200,126,44,43,-28210.0,-864.0,-27778,0,-432.0
200,125,44,43,-28038.0,-864.0,-27606,0,-432.0
200,124,44,43,-27866.0,-864.0,-27434,0,-432.0
200,123,44,43,-27694.0,-864.0,-27262,0,-432.0
200,123,45,43,-28038.0,-864.0,-27778,0,-260.0
200,123,45,42,-27488.0,-1216.0,-27048,0,-440.0
200,122,45,42,-27320.0,-1216.0,-26880,0,-440.0
200,121,45,42,-27152.0,-1216.0,-26712,0,-440.0
200,120,45,42,-26984.0,-1216.0,-26544,0,-440.0
200,119,45,42,-26816.0,-1216.0,-26376,0,-440.0
200,120,45,42,-26984.0,-1216.0,-26544,0,-440.0
200,119,45,42,-26816.0,-1216.0,-26376,0,-440.0
200,118,45,42,-26648.0,-1216.0,-26208,0,-440.0
200,117,45,42,-26396.0,-1216.0,-25956,0,-440.0
200,116,45,42,-26144.0,-1216.0,-25704,0,-440.0
200,115,45,42,-25892.0,-1216.0,-25452,0,-440.0
