x,y,h,w,reward,aspect-ratio,overlap,outrange,area_diff
200,150,91,90,-82588.0,-800.0,-81028,0,-760.0
200,150,92,90,-83712.0,-1520.0,-81072,0,-1120.0
200,150,93,90,-85468.0,-2240.0,-81748,0,-1480.0
200,150,94,90,-86500.0,-2240.0,-82420,0,-1840.0
200,150,95,90,-87532.0,-2240.0,-83092,0,-2200.0
200,149,95,90,-87844.0,-2240.0,-83404,0,-2200.0
200,149,96,90,-89236.0,-2960.0,-83716,0,-2560.0
200,149,97,90,-90628.0,-3680.0,-84028,0,-2920.0
200,149,98,90,-91300.0,-3680.0,-84340,0,-3280.0
200,149,99,90,-91796.0,-3680.0,-84476,0,-3640.0
200,149,100,90,-93188.0,-4400.0,-84788,0,-4000.0
200,149,101,90,-94580.0,-5120.0,-85100,0,-4360.0
200,149,102,90,-95252.0,-5120.0,-85412,0,-4720.0
200,149,103,90,-95924.0,-5120.0,-85724,0,-5080.0
200,149,104,90,-96308.0,-5120.0,-85748,0,-5440.0
200,149,105,90,-97544.0,-5840.0,-85904,0,-5800.0
200,149,106,90,-98804.0,-6560.0,-86084,0,-6160.0
200,149,107,90,-99348.0,-6560.0,-86268,0,-6520.0
200,149,108,90,-99888.0,-6560.0,-86448,0,-6880.0
200,149,109,90,-101328.0,-7280.0,-86808,0,-7240.0
200,149,110,90,-102768.0,-8000.0,-87168,0,-7600.0
200,149,111,90,-103488.0,-8000.0,-87528,0,-7960.0
200,149,112,90,-104208.0,-8000.0,-87888,0,-8320.0
200,149,113,90,-105648.0,-8720.0,-88248,0,-8680.0
200,149,114,90,-107088.0,-9440.0,-88608,0,-9040.0
200,149,115,90,-108168.0,-9440.0,-89328,0,-9400.0
200,149,116,90,-108708.0,-9440.0,-89508,0,-9760.0
200,149,117,90,-109248.0,-9440.0,-89688,0,-10120.0
200,149,117,91,-111998.0,-10984.0,-90426,0,-10588.0
200,149,117,92,-114606.0,-12544.0,-91006,0,-11056.0
200,148,117,92,-114790.0,-12544.0,-91190,0,-11056.0
200,148,117,93,-116672.0,-13376.0,-91772,0,-11524.0
200,147,117,93,-116645.0,-13376.0,-91745,0,-11524.0
200,147,117,94,-118484.0,-14960.0,-91532,0,-11992.0
200,147,117,95,-120442.0,-16560.0,-91422,0,-12460.0
200,147,117,96,-122074.0,-17408.0,-91738,0,-12928.0
200,147,117,97,-123280.0,-18256.0,-91628,0,-13396.0
200,147,117,98,-125270.0,-19888.0,-91518,0,-13864.0
200,147,118,98,-126512.0,-20672.0,-91584,0,-14256.0
200,147,119,98,-126634.0,-20672.0,-91314,0,-14648.0
200,147,120,98,-127184.0,-20672.0,-91472,0,-15040.0
200,147,121,98,-128360.0,-21456.0,-91472,0,-15432.0
200,147,122,98,-129410.0,-22240.0,-91346,0,-15824.0
200,147,123,98,-129676.0,-22240.0,-91220,0,-16216.0
200,147,124,98,-129942.0,-22240.0,-91094,0,-16608.0
200,147,125,98,-129816.0,-22240.0,-90576,0,-17000.0
200,147,126,98,-130474.0,-23024.0,-90058,0,-17392.0
200,147,127,98,-131300.0,-23808.0,-89708,0,-17784.0
200,147,128,98,-131174.0,-23808.0,-89190,0,-18176.0
201,147,128,98,-131174.0,-23808.0,-89190,0,-18176.0
201,147,129,98,-131048.0,-23808.0,-88672,0,-18568.0
201,147,130,98,-131706.0,-24592.0,-88154,0,-18960.0
201,147,131,98,-132364.0,-25376.0,-87636,0,-19352.0
201,147,132,98,-132238.0,-25376.0,-87118,0,-19744.0
201,147,133,98,-132112.0,-25376.0,-86600,0,-20136.0
201,147,134,98,-132378.0,-25376.0,-86474,0,-20528.0
201,147,135,98,-133260.0,-26160.0,-86180,0,-20920.0
201,147,136,98,-134310.0,-26944.0,-86054,0,-21312.0
201,147,137,98,-134576.0,-26944.0,-85928,0,-21704.0
201,147,138,98,-134450.0,-26944.0,-85410,0,-22096.0
201,147,139,98,-134324.0,-26944.0,-84892,0,-22488.0
201,147,140,98,-134982.0,-27728.0,-84374,0,-22880.0
201,147,141,98,-135640.0,-28512.0,-83856,0,-23272.0
201,147,142,98,-135514.0,-28512.0,-83338,0,-23664.0
201,147,143,98,-135388.0,-28512.0,-82820,0,-24056.0
201,147,144,98,-136564.0,-29296.0,-82820,0,-24448.0
201,147,145,98,-136830.0,-29296.0,-82694,0,-24840.0
201,147,146,98,-137488.0,-30080.0,-82176,0,-25232.0
200,147,146,98,-136844.0,-30080.0,-81532,0,-25232.0
200,148,146,98,-136326.0,-30080.0,-81014,0,-25232.0
200,148,147,98,-136200.0,-30080.0,-80496,0,-25624.0
200,148,148,98,-136074.0,-30080.0,-79978,0,-26016.0
200,148,149,98,-136928.0,-30864.0,-79460,-196,-26408.0
200,150,91,90,-81964.0,-800.0,-80404,0,-760.0
200,150,92,90,-82916.0,-1520.0,-80276,0,-1120.0
200,150,93,90,-84220.0,-2240.0,-80500,0,-1480.0
200,150,94,90,-84628.0,-2240.0,-80548,0,-1840.0
200,150,95,90,-85036.0,-2240.0,-80596,0,-2200.0
