x,y,h,w,reward,aspect-ratio,overlap,outrange,area_diff
201,150,63,63,-55744.0,-248.0,-55372,0,-124.0
202,150,63,63,-55744.0,-248.0,-55372,0,-124.0
203,150,63,63,-55744.0,-248.0,-55372,0,-124.0
204,150,63,63,-55744.0,-248.0,-55372,0,-124.0
205,150,63,63,-55744.0,-248.0,-55372,0,-124.0
206,150,63,63,-55744.0,-248.0,-55372,0,-124.0
207,150,63,63,-55744.0,-248.0,-55372,0,-124.0
208,150,63,63,-55744.0,-248.0,-55372,0,-124.0
209,150,63,63,-55744.0,-248.0,-55372,0,-124.0
210,150,63,63,-55568.0,-248.0,-55196,0,-124.0
211,150,63,63,-55568.0,-248.0,-55196,0,-124.0
212,150,63,63,-55568.0,-248.0,-55196,0,-124.0
213,150,63,63,-55568.0,-248.0,-55196,0,-124.0
213,150,63,63,-55568.0,-248.0,-55196,0,-124.0
213,149,63,63,-55568.0,-248.0,-55196,0,-124.0
214,149,63,63,-55568.0,-248.0,-55196,0,-124.0
215,149,63,63,-55568.0,-248.0,-55196,0,-124.0
216,149,63,63,-55392.0,-248.0,-55020,0,-124.0
217,149,63,63,-55392.0,-248.0,-55020,0,-124.0
218,149,63,63,-55392.0,-248.0,-55020,0,-124.0
219,149,63,63,-55392.0,-248.0,-55020,0,-124.0
218,149,63,63,-55392.0,-248.0,-55020,0,-124.0
218,150,63,63,-55392.0,-248.0,-55020,0,-124.0
219,150,63,63,-55392.0,-248.0,-55020,0,-124.0
220,150,63,63,-55392.0,-248.0,-55020,0,-124.0
220,151,63,63,-55392.0,-248.0,-55020,0,-124.0
221,151,63,63,-55392.0,-248.0,-55020,0,-124.0
222,151,63,63,-55304.0,-248.0,-54932,0,-124.0
223,151,63,63,-55216.0,-248.0,-54844,0,-124.0
224,151,63,63,-55128.0,-248.0,-54756,0,-124.0
225,151,63,63,-55040.0,-248.0,-54668,0,-124.0
225,151,63,63,-55040.0,-248.0,-54668,0,-124.0
226,151,63,63,-54952.0,-248.0,-54580,0,-124.0
227,151,63,63,-54864.0,-248.0,-54492,0,-124.0
228,151,63,63,-54650.0,-248.0,-54278,0,-124.0
229,151,63,63,-54562.0,-248.0,-54190,0,-124.0
230,151,63,63,-54222.0,-248.0,-53850,0,-124.0
231,151,63,63,-53882.0,-248.0,-53510,0,-124.0
232,151,63,63,-53542.0,-248.0,-53170,0,-124.0
233,151,63,63,-53290.0,-248.0,-52918,0,-124.0
234,151,63,63,-53076.0,-248.0,-52704,0,-124.0
235,151,63,63,-52862.0,-248.0,-52490,0,-124.0
236,151,63,63,-52522.0,-248.0,-52150,0,-124.0
236,151,63,62,-53182.0,-1248.0,-51558,0,-376.0
237,151,63,62,-52842.0,-1248.0,-51218,0,-376.0
238,151,63,62,-52502.0,-1248.0,-50878,0,-376.0
239,151,63,62,-52162.0,-1248.0,-50538,0,-376.0
240,151,63,62,-51952.0,-1248.0,-50328,0,-376.0
241,151,63,62,-51610.0,-1248.0,-49986,0,-376.0
242,151,63,62,-51394.0,-1248.0,-49770,0,-376.0
243,151,63,62,-50926.0,-1248.0,-49302,0,-376.0
244,151,63,62,-50458.0,-1248.0,-48834,0,-376.0
245,151,63,62,-49990.0,-1248.0,-48366,0,-376.0
246,151,63,62,-49522.0,-1248.0,-47898,0,-376.0
247,151,63,62,-49054.0,-1248.0,-47430,0,-376.0
248,151,63,62,-48586.0,-1248.0,-46962,0,-376.0
249,151,63,62,-47880.0,-1248.0,-46256,0,-376.0
250,151,63,62,-47540.0,-1248.0,-45916,0,-376.0
251,151,63,62,-47074.0,-1248.0,-45450,0,-376.0
252,151,63,62,-46608.0,-1248.0,-44984,0,-376.0
253,151,63,62,-46142.0,-1248.0,-44518,0,-376.0
254,151,63,62,-45676.0,-1248.0,-44052,0,-376.0
255,151,63,62,-45210.0,-1248.0,-43586,0,-376.0
256,151,63,62,-44744.0,-1248.0,-43120,0,-376.0
257,151,63,62,-44278.0,-1248.0,-42654,0,-376.0
257,152,63,62,-44152.0,-1248.0,-42528,0,-376.0
258,152,63,62,-43579.0,-1248.0,-41955,0,-376.0
259,152,63,62,-43008.0,-1248.0,-41384,0,-376.0
260,152,63,62,-42313.0,-1248.0,-40689,0,-376.0
261,152,63,62,-41746.0,-1248.0,-40122,0,-376.0
262,152,63,62,-41078.0,-1248.0,-39454,0,-376.0
263,152,63,62,-40414.0,-1248.0,-38790,0,-376.0
264,152,63,62,-39880.0,-1248.0,-38256,0,-376.0
201,150,63,63,-55744.0,-248.0,-55372,0,-124.0
202,150,63,63,-55568.0,-248.0,-55196,0,-124.0
202,150,63,63,-55744.0,-248.0,-55372,0,-124.0
203,150,63,63,-55744.0,-248.0,-55372,0,-124.0
204,150,63,63,-55744.0,-248.0,-55372,0,-124.0
204,150,63,63,-55744.0,-248.0,-55372,0,-124.0
204,150,62,63,-56240.0,-1248.0,-54616,0,-376.0
205,150,62,63,-56240.0,-1248.0,-54616,0,-376.0
206,150,62,63,-56240.0,-1248.0,-54616,0,-376.0
207,150,62,63,-56240.0,-1248.0,-54616,0,-376.0
208,150,62,63,-56416.0,-1248.0,-54792,0,-376.0
209,150,62,63,-56416.0,-1248.0,-54792,0,-376.0
210,150,62,63,-56416.0,-1248.0,-54792,0,-376.0
211,150,62,63,-56416.0,-1248.0,-54792,0,-376.0
212,150,62,63,-56416.0,-1248.0,-54792,0,-376.0
212,150,62,63,-56416.0,-1248.0,-54792,0,-376.0
213,150,62,63,-56416.0,-1248.0,-54792,0,-376.0
214,150,62,63,-56416.0,-1248.0,-54792,0,-376.0
215,150,62,63,-56416.0,-1248.0,-54792,0,-376.0
216,150,62,63,-56164.0,-1248.0,-54540,0,-376.0
217,150,62,63,-55792.0,-1248.0,-54168,0,-376.0
218,150,62,63,-55424.0,-1248.0,-53800,0,-376.0
219,150,62,63,-55060.0,-1248.0,-53436,0,-376.0
220,150,62,63,-54700.0,-1248.0,-53076,0,-376.0
221,150,62,63,-54254.0,-1248.0,-52630,0,-376.0
222,150,62,63,-53812.0,-1248.0,-52188,0,-376.0
223,150,62,63,-53374.0,-1248.0,-51750,0,-376.0
224,150,62,63,-52940.0,-1248.0,-51316,0,-376.0
225,150,62,63,-52510.0,-1248.0,-50886,0,-376.0
225,149,62,63,-52276.0,-1248.0,-50652,0,-376.0
226,149,62,63,-51852.0,-1248.0,-50228,0,-376.0
227,149,62,63,-51432.0,-1248.0,-49808,0,-376.0
228,149,62,63,-50892.0,-1248.0,-49268,0,-376.0
229,149,62,63,-50356.0,-1248.0,-48732,0,-376.0
230,149,62,63,-49824.0,-1248.0,-48200,0,-376.0
